Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty, Package,Series,Product Status,Capacitance,Tolerance,Voltage - Rated,ESR (Equivalent Series Resistance),Lifetime @ Temp.,Operating Temperature,Polarization,Ratings,Applications,Ripple Current @ Low Frequency,Pin Qty,Pin Size,Lead Spacing,Size / Dimension,Height - Seated (Max),Surface Mount Land Size,Mounting Type,Package / Case,Ripple Current @ High Frequency
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10794-1-ND,2266-UKW1H2R2MDD1TDTB-ND,493-10794-3-ND",UKW1H2R2MDD1TD,Nichicon,"Nichicon,WEC",CAP ALUM 2.2UF 20% 50V RADIAL TH,0,0.075,0,950,"Cut Tape (CT),Tape & Box (TB),Tape & Box (TB)",UKW,Obsolete,2.2 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,23 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",46 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10790-1-ND,2266-UKW2AR33MDD1TDTB-ND,493-10790-3-ND",UKW2AR33MDD1TD,Nichicon,"Nichicon,WEC",CAP ALUM 0.33UF 20% 100V RADIAL,0,0.082,0,1,"Cut Tape (CT),Tape & Box (TB),Tape & Box (TB)",UKW,Obsolete,0.33 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,7 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",14 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10799-1-ND,493-10799-3-ND",UKW1HR47MDD1TD,Nichicon,Nichicon,CAP ALUM 0.47UF 20% 50V RADIAL,"5,161",0.32,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,0.47 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,5 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",10 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10789-1-ND,493-10789-3-ND",UKW2AR22MDD1TD,Nichicon,Nichicon,CAP ALUM 0.22UF 20% 100V RADIAL,"1,426",0.34,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,0.22 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,4.7 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",9.4 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10784-1-ND,493-10784-3-ND",UKW1H100MDD1TD,Nichicon,Nichicon,CAP ALUM 10UF 20% 50V RADIAL TH,"17,421",0.41,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,10 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,65 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",130 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15518-ND,UKW2A2R2MDD,Nichicon,Nichicon,CAP ALUM 2.2UF 20% 100V RADIAL,"2,323",0.42,0,1,Bulk,UKW,Obsolete,2.2 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,30 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",60 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15460-ND,UKW1A101MDD,Nichicon,Nichicon,CAP ALUM 100UF 20% 10V RADIAL TH,"2,250",0.42,0,1,Bulk,UKW,Obsolete,100 µF,±20%,10 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,145 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",217.5 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10785-1-ND,493-10785-3-ND",UKW1J100MDD1TD,Nichicon,Nichicon,CAP ALUM 10UF 20% 63V RADIAL TH,"1,082",0.42,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,10 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,70 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",140 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15467-ND,UKW1C101MDD,Nichicon,Nichicon,CAP ALUM 100UF 20% 16V RADIAL TH,"3,238",0.45,0,1,Bulk,UKW,Obsolete,100 µF,±20%,16 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,155 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",232.5 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15512-ND,UKW1V470MDD,Nichicon,Nichicon,CAP ALUM 47UF 20% 35V RADIAL TH,"30,270",0.47,0,1,Bulk,UKW,Obsolete,47 µF,±20%,35 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,120 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",240 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10780-1-ND,493-10780-3-ND",UKW1V470MDD1TD,Nichicon,Nichicon,CAP ALUM 47UF 20% 35V RADIAL TH,"3,115",0.47,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,47 µF,±20%,35 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,120 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",240 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15510-ND,UKW1V330MDD,Nichicon,Nichicon,CAP ALUM 33UF 20% 35V RADIAL TH,"6,443",0.48,0,1,Bulk,UKW,Obsolete,33 µF,±20%,35 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,105 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",210 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10776-1-ND,493-10776-3-ND",UKW1E470MDD1TD,Nichicon,Nichicon,CAP ALUM 47UF 20% 25V RADIAL TH,"1,557",0.48,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,47 µF,±20%,25 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,115 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",230 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15489-ND,UKW1H330MDD,Nichicon,Nichicon,CAP ALUM 33UF 20% 50V RADIAL TH,"1,013",0.48,0,1,Bulk,UKW,Obsolete,33 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,120 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",240 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10775-1-ND,493-10775-3-ND",UKW1C101MDD1TD,Nichicon,Nichicon,CAP ALUM 100UF 20% 16V RADIAL TH,"1,655",0.5,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,100 µF,±20%,16 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,155 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",232.5 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15497-ND,UKW1J100MDD,Nichicon,Nichicon,CAP ALUM 10UF 20% 63V RADIAL TH,827,0.42,0,1,Bulk,UKW,Obsolete,10 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,70 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",140 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15481-ND,UKW1E470MDD,Nichicon,Nichicon,CAP ALUM 47UF 20% 25V RADIAL TH,514,0.46,0,1,Bulk,UKW,Obsolete,47 µF,±20%,25 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,115 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",230 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10777-1-ND,493-10777-3-ND",UKW1H220MDD1TD,Nichicon,Nichicon,CAP ALUM 22UF 20% 50V RADIAL TH,449,0.48,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,22 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,95 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",190 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15500-ND,UKW1J220MDD,Nichicon,Nichicon,CAP ALUM 22UF 20% 63V RADIAL TH,288,0.48,0,1,Bulk,UKW,Obsolete,22 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,100 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",200 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15495-ND,UKW1HR33MDD,Nichicon,Nichicon,CAP ALUM 0.33UF 20% 50V RADIAL,0,0.06034,0,5600,Bulk,UKW,Obsolete,0.33 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,3.5 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",7 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW1H010MDD1TA-ND,UKW1H010MDD1TA,Nichicon,Nichicon,CAP ALUM 1UF 20% 50V RADIAL TH,0,0.06783,0,4000,Tape & Box (TB),UKW,Not For New Designs,1 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,10 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",20 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW1H0R1MDD1TA-ND,UKW1H0R1MDD1TA,Nichicon,Nichicon,CAP ALUM 0.1UF 20% 50V RADIAL TH,0,0.06783,0,4000,Tape & Box (TB),UKW,Not For New Designs,0.1 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,1.1 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",2.2 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW1HR22MDD1TA-ND,UKW1HR22MDD1TA,Nichicon,Nichicon,CAP ALUM 0.22UF 20% 50V RADIAL,0,0.06783,0,4000,Tape & Box (TB),UKW,Not For New Designs,0.22 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.4 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",4.8 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW1HR33MDD1TA-ND,UKW1HR33MDD1TA,Nichicon,Nichicon,CAP ALUM 0.33UF 20% 50V RADIAL,0,0.06783,0,4000,Tape & Box (TB),UKW,Not For New Designs,0.33 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,3.5 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",7 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW1HR47MDD1TA-ND,UKW1HR47MDD1TA,Nichicon,Nichicon,CAP ALUM 0.47UF 20% 50V RADIAL,0,0.06783,0,4000,Tape & Box (TB),UKW,Not For New Designs,0.47 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,5 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",10 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW2A010MDD1TA-ND,UKW2A010MDD1TA,Nichicon,Nichicon,CAP ALUM 1UF 20% 100V RADIAL TH,0,0.07343,0,4000,Tape & Box (TB),UKW,Not For New Designs,1 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,21 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",42 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW2A0R1MDD1TA-ND,UKW2A0R1MDD1TA,Nichicon,Nichicon,CAP ALUM 0.1UF 20% 100V RADIAL,0,0.07343,0,4000,Tape & Box (TB),UKW,Not For New Designs,0.1 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,2.1 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",4.2 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW2AR22MDD1TA-ND,UKW2AR22MDD1TA,Nichicon,Nichicon,CAP ALUM 0.22UF 20% 100V RADIAL,0,0.07343,0,4000,Tape & Box (TB),UKW,Not For New Designs,0.22 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,4.7 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",9.4 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW2AR33MDD1TA-ND,UKW2AR33MDD1TA,Nichicon,Nichicon,CAP ALUM 0.33UF 20% 100V RADIAL,0,0.07343,0,4000,Tape & Box (TB),UKW,Not For New Designs,0.33 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,7 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",14 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,UKW2AR47MDD1TA-ND,UKW2AR47MDD1TA,Nichicon,Nichicon,CAP ALUM 0.47UF 20% 100V RADIAL,0,0.07343,0,4000,Tape & Box (TB),UKW,Not For New Designs,0.47 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,10 mA @ 120 Hz,2,0.6,"0.197"" (5.00mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",20 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15488-ND,UKW1H2R2MDD,Nichicon,Nichicon,CAP ALUM 2.2UF 20% 50V RADIAL TH,0,0.07363,0,2600,Bulk,UKW,Obsolete,2.2 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,23 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",46 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15491-ND,UKW1H3R3MDD,Nichicon,Nichicon,CAP ALUM 3.3UF 20% 50V RADIAL TH,0,0.07363,0,2600,Bulk,UKW,Obsolete,3.3 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,35 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",-
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15493-ND,UKW1H4R7MDD,Nichicon,Nichicon,CAP ALUM 4.7UF 20% 50V RADIAL TH,0,0.07363,0,2600,Bulk,UKW,Obsolete,4.7 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,40 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",-
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-3187-ND,UKW1H100MDD,Nichicon,Nichicon,CAP ALUM 10UF 20% 50V RADIAL TH,0,0.08431,0,6000,Bulk,UKW,Obsolete,10 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,65 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",130 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15486-ND,UKW1H220MDD,Nichicon,Nichicon,CAP ALUM 22UF 20% 50V RADIAL TH,0,0.09942,0,6000,Bulk,UKW,Obsolete,22 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,95 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",190 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-15522-ND,UKW2A4R7MDD,Nichicon,Nichicon,CAP ALUM 4.7UF 20% 100V RADIAL,0,0.12339,0,1600,Bulk,UKW,Obsolete,4.7 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,45 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",-
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,493-16908-ND,UKW2A3R3MDD,Nichicon,Nichicon,CAP ALUM 3.3UF 20% 100V RADIAL,0,0.12704,0,1600,Bulk,UKW,Obsolete,3.3 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,40 mA @ 120 Hz,2,0.6,"0.079"" (2.00mm)","0.197"" Dia (5.00mm)","0.433"" (11.00mm)",-,Through Hole,"Radial, Can",-
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10787-1-ND,493-10787-3-ND",UKW2A010MDD1TD,Nichicon,Nichicon,CAP ALUM 1UF 20% 100V RADIAL TH,0,0.3,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,1 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,21 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",42 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10792-1-ND,493-10792-3-ND",UKW1H010MDD1TD,Nichicon,Nichicon,CAP ALUM 1UF 20% 50V RADIAL TH,0,0.34,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,1 µF,±20%,50 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,10 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",20 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10779-1-ND,493-10779-3-ND",UKW1J220MDD1TD,Nichicon,Nichicon,CAP ALUM 22UF 20% 63V RADIAL TH,38,0.48,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,22 µF,±20%,63 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,100 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",200 mA @ 10 kHz
https://www.nichicon.co.jp/english/series_items/catalog_pdf/e-ukw.pdf,//mm.digikey.com/Volume0/opasdata/d220001/medias/images/2588/KW%20SERIES%205mm.JPG,"493-10782-1-ND,493-10782-3-ND",UKW2A4R7MDD1TD,Nichicon,Nichicon,CAP ALUM 4.7UF 20% 100V RADIAL,0,0.48,0,1,"Cut Tape (CT),Tape & Box (TB)",UKW,Obsolete,4.7 µF,±20%,100 V,-,2000 Hrs @ 85°C,-40°C ~ 85°C,Polar,-,Audio,45 mA @ 120 Hz,2,0.6,"0.098"" (2.50mm)","0.197"" Dia (5.00mm)","0.492"" (12.50mm)",-,Through Hole,"Radial, Can",-
